Date,Open,High,Low,Close,Adj Close,Volume
1991-08-15,23.542065,23.661568,23.452438,23.512190,11.846614,3361007
1991-08-16,23.512190,23.571941,23.064054,23.064054,11.620818,7032886
1991-08-19,22.287285,22.854923,21.988527,22.705545,11.440181,12636098
1991-08-20,23.004301,23.004301,22.735420,22.884798,11.530501,6822849
1991-08-21,22.974426,23.034178,22.466539,22.854923,11.515448,11832770
1991-08-22,22.854923,23.034178,22.496414,22.556166,11.364919,9060452
1991-08-23,22.556166,22.974426,22.556166,22.675669,11.425131,7129954
1991-08-26,22.735420,22.854923,22.645794,22.735420,11.455234,3745935
1991-08-27,22.765297,22.854923,22.615917,22.765297,11.470290,5265982
1991-08-28,22.735420,22.765297,22.526291,22.586042,11.379971,6764273
1991-08-29,22.645794,22.914675,22.466539,22.825048,11.500395,9390151
1991-08-30,22.884798,23.213432,22.884798,23.153681,11.665981,5615346
1991-09-03,23.362810,23.631693,23.332935,23.422562,11.801457,6938746
1991-09-04,23.512190,23.721319,23.332935,23.571941,11.876719,6700258
1991-09-05,23.571941,23.691444,23.332935,23.482313,11.831560,4160988
1991-09-06,23.482313,23.810946,23.362810,23.751196,11.967038,5464722
1991-09-09,23.781071,24.169455,23.781071,24.139580,12.162722,4949254
1991-09-10,24.199331,24.199331,23.721319,23.810946,11.997132,7102758
1991-09-11,23.900574,24.229206,23.810946,24.229206,12.207886,6643774
1991-09-12,24.468212,24.856598,24.438337,24.856598,12.523987,9368394
1991-09-13,24.766970,24.796844,24.259083,24.587715,12.388512,7909852
1991-09-16,24.587715,24.946224,24.587715,24.766970,12.478835,7703162
1991-09-17,24.707218,25.065727,24.677341,25.065727,12.629357,5833751
1991-09-18,24.976099,25.215105,24.976099,25.185228,12.689566,5918686
1991-09-19,25.185228,25.424234,25.035851,25.065727,12.629357,7296059
1991-09-20,25.065727,25.125479,24.856598,24.916348,12.554098,7886003
1991-09-23,24.916348,25.005976,24.886473,25.005976,12.599260,3274398
1991-09-24,25.065727,25.304731,24.886473,25.304731,12.749785,6272653
1991-09-25,25.244982,25.274857,25.035851,25.095602,12.644416,3356823
1991-09-26,24.976099,25.274857,24.916348,25.065727,12.629357,3960993
1991-09-27,25.005976,25.185228,24.378586,24.438337,12.313250,6657162
1991-09-30,24.468212,24.916348,24.199331,24.766970,12.478835,5163474
1991-10-01,24.766970,24.796844,24.498089,24.527964,12.358406,2938423
1991-10-02,24.498089,24.498089,24.079828,24.169455,12.177780,4371025
1991-10-03,24.109703,24.139580,23.661568,23.661568,11.921875,5418280
1991-10-04,23.691444,23.810946,23.452438,23.482313,11.831560,5523717
1991-10-07,23.512190,23.751196,23.482313,23.631693,11.906825,5345478
1991-10-08,23.691444,23.751196,23.332935,23.422562,11.801457,6019939
1991-10-09,23.362810,23.482313,23.123804,23.243307,11.711138,7989348
1991-10-10,23.332935,23.870699,23.183556,23.840822,12.012186,5929565
1991-10-11,23.900574,24.020077,23.781071,23.870699,12.027246,3738822
1991-10-14,23.721319,24.288958,23.691444,24.199331,12.192829,3309544
1991-10-15,24.348709,25.035851,23.840822,24.916348,12.554098,12692582
1991-10-16,24.796844,24.796844,24.229206,24.288958,12.237988,8476366
1991-10-17,24.139580,24.199331,23.751196,23.870699,12.027246,6827870
1991-10-18,23.900574,23.990202,23.810946,23.990202,12.087461,5504889
1991-10-21,23.960325,24.139580,23.870699,23.960325,12.072397,3938399
1991-10-22,23.960325,24.020077,23.542065,23.542065,11.861668,4834194
1991-10-23,23.571941,23.601816,23.243307,23.542065,11.861668,6614904
1991-10-24,23.422562,23.691444,23.332935,23.482313,11.831560,4065174
1991-10-25,23.482313,23.571941,23.303059,23.422562,11.801457,4163498
1991-10-28,23.482313,23.571941,23.422562,23.482313,11.831560,3753885
1991-10-29,23.512190,23.751196,23.303059,23.631693,11.906825,4938794
1991-10-30,23.661568,23.960325,23.631693,23.960325,12.072397,6389386
1991-10-31,23.930449,23.990202,23.482313,23.482313,11.831560,4738380
1991-11-01,23.512190,23.751196,23.362810,23.512190,11.846614,8945392
1991-11-04,23.183556,23.362810,23.093929,23.183556,11.826493,4773526
1991-11-05,23.243307,23.362810,23.093929,23.093929,11.780775,4901974
1991-11-06,23.123804,23.243307,23.034178,23.093929,11.780775,4216635
1991-11-07,23.512190,23.900574,23.482313,23.870699,12.177021,7946253
1991-11-08,24.139580,24.229206,23.900574,23.960325,12.222743,5794840
1991-11-11,23.930449,24.079828,23.870699,23.930449,12.207502,2779431
1991-11-12,23.960325,24.049952,23.691444,23.751196,12.116065,4811600
1991-11-13,23.571941,23.691444,23.512190,23.631693,12.055101,3860158
1991-11-14,23.691444,23.930449,23.512190,23.900574,12.192265,4612860
1991-11-15,23.900574,23.930449,22.944551,23.004301,11.735051,8189343
1991-11-18,23.153681,23.362810,23.004301,23.243307,11.856976,7160916
1991-11-19,23.093929,23.123804,22.705545,23.064054,11.765534,8888071
1991-11-20,23.183556,23.273184,22.795172,22.825048,11.643607,5640869
1991-11-21,22.735420,23.123804,22.735420,22.795172,11.628371,6388968
1991-11-22,22.795172,22.944551,22.615917,22.645794,11.552164,5722875
1991-11-25,22.705545,22.854923,22.615917,22.735420,11.597887,4449684
1991-11-26,22.854923,23.452438,22.615917,23.392687,11.933178,8149177
1991-11-27,23.093929,23.213432,22.496414,22.526291,11.491208,7547518
1991-11-29,22.436663,22.436663,22.078156,22.108030,11.277843,6871802
1991-12-02,21.779398,22.078156,21.659895,22.048279,11.247360,9823195
1991-12-03,21.928776,22.018402,21.749521,21.809273,11.125437,6542102
1991-12-04,21.839149,21.869024,21.510515,21.510515,10.973034,9790560
1991-12-05,21.540392,21.779398,21.540392,21.570269,11.003521,7919475
1991-12-06,21.510515,21.570269,21.271511,21.271511,10.851112,11282574
1991-12-09,21.361137,21.450766,20.225861,20.345364,10.378665,16297098
1991-12-10,20.405115,20.673996,19.956980,20.614244,10.515828,20949288
1991-12-11,20.793499,21.002628,20.464867,20.972754,10.698709,10837397
1991-12-12,21.152008,21.331263,21.032505,21.181883,10.805387,8757530
1991-12-13,21.211760,21.241634,20.853251,21.032505,10.729192,7444591
1991-12-16,20.972754,21.032505,20.733747,20.763622,10.592027,5406146
1991-12-17,20.733747,20.793499,20.375238,20.434990,10.424386,6200688
1991-12-18,20.434990,20.763622,20.285612,20.614244,10.515828,7974704
1991-12-19,20.464867,20.524618,20.195986,20.285612,10.348185,7959642
1991-12-20,20.554493,20.614244,20.315489,20.494741,10.454870,13486287
1991-12-23,20.524618,21.152008,20.434990,21.092257,10.759667,9798091
1991-12-24,21.092257,21.510515,21.002628,21.092257,10.759667,7193133
1991-12-26,21.092257,21.241634,20.913002,21.092257,10.759667,5141299
1991-12-27,21.122131,21.420889,21.122131,21.361137,10.896836,6447544
1991-12-30,21.450766,21.689772,21.301386,21.600143,11.018758,8142901
1991-12-31,21.540392,21.779398,21.241634,21.271511,10.851112,7976796
1992-01-02,21.271511,21.659895,21.241634,21.570269,11.003521,7451286
1992-01-03,21.570269,21.779398,21.510515,21.600143,11.018758,6069310
1992-01-06,21.749521,22.257408,21.719646,22.048279,11.247360,9198524
1992-01-07,21.988527,22.645794,21.958652,22.615917,11.536922,8255032
1992-01-08,22.466539,22.705545,22.048279,22.078156,11.262601,10526526
1992-01-09,22.137905,22.526291,21.809273,21.809273,11.125437,8535778
1992-01-10,21.839149,22.108030,21.659895,21.719646,11.079718,6742516
1992-01-13,21.689772,21.719646,21.450766,21.570269,11.003521,5578527
1992-01-14,21.600143,22.108030,21.570269,22.078156,11.262601,5599866
1992-01-15,22.466539,22.884798,22.347036,22.795172,11.628371,12986718
1992-01-16,22.735420,23.213432,22.705545,22.825048,11.643607,9427389
1992-01-17,22.705545,23.452438,22.137905,23.034178,11.750293,14987088
1992-01-20,23.004301,23.034178,22.765297,22.765297,11.613134,5062222
1992-01-21,22.765297,22.825048,22.197659,22.197659,11.323566,5968058
1992-01-22,22.197659,22.854923,22.197659,22.854923,11.658849,5327906
1992-01-23,22.825048,22.914675,22.287285,22.347036,11.399765,5603213
1992-01-24,22.376911,22.526291,22.257408,22.257408,11.354045,4415375
1992-01-27,22.347036,22.466539,22.317162,22.406788,11.430245,3004112
1992-01-28,22.436663,22.466539,22.197659,22.287285,11.369287,4094044
1992-01-29,22.167782,22.496414,21.898901,21.958652,11.201644,6019102
1992-01-30,22.018402,22.108030,21.839149,21.928776,11.186397,4383158
1992-01-31,21.958652,21.988527,21.510515,21.510515,10.973034,6236252
1992-02-03,21.510515,21.839149,21.331263,21.839149,11.140683,6356751
1992-02-04,21.779398,22.048279,21.510515,22.048279,11.247360,6286878
1992-02-05,21.928776,22.018402,21.749521,21.809273,11.125437,6830380
1992-02-06,21.600143,21.719646,21.420889,21.480640,11.105050,5864713
1992-02-07,21.510515,21.600143,21.181883,21.331263,11.027824,7214053
1992-02-10,21.420889,21.480640,21.301386,21.450766,11.089605,3957227
1992-02-11,21.450766,21.719646,21.450766,21.570269,11.151386,4730849
1992-02-12,21.630018,22.078156,21.480640,22.018402,11.383065,6616996
1992-02-13,22.167782,22.287285,21.540392,21.689772,11.213166,8175536
1992-02-14,21.630018,21.779398,21.391012,21.450766,11.089605,5418698
1992-02-18,21.510515,21.779398,21.301386,21.420889,11.074160,5499868
1992-02-19,21.510515,21.689772,21.361137,21.420889,11.074160,4804906
1992-02-20,21.450766,21.659895,21.301386,21.450766,11.089605,5703629
1992-02-21,21.450766,21.600143,21.331263,21.480640,11.105050,6050482
1992-02-24,21.480640,21.570269,21.211760,21.361137,11.043270,4420396
1992-02-25,21.331263,21.331263,21.062380,21.092257,10.904263,6609883
1992-02-26,21.122131,21.181883,20.942879,21.092257,10.904263,6507375
1992-02-27,21.032505,21.122131,20.913002,20.972754,10.842484,6199014
1992-02-28,21.122131,21.181883,20.703873,20.763622,10.734366,7310285
1992-03-02,20.763622,20.972754,20.614244,20.913002,10.811601,6030818
1992-03-03,20.942879,21.181883,20.823376,21.092257,10.904263,6599423
1992-03-04,21.092257,21.420889,20.883125,20.883125,10.796147,7541660
1992-03-05,20.733747,21.062380,20.673996,20.703873,10.703484,6935817
1992-03-06,20.733747,20.853251,20.554493,20.644119,10.672585,7584755
1992-03-09,20.644119,20.883125,20.345364,20.883125,10.796147,6605699
1992-03-10,20.972754,21.122131,20.913002,21.002628,10.857931,5287739
1992-03-11,21.002628,21.122131,20.823376,20.972754,10.842484,5094438
1992-03-12,20.942879,21.301386,20.942879,21.301386,11.012386,5647145
1992-03-13,21.570269,21.570269,21.301386,21.420889,11.074160,5620786
1992-03-16,21.331263,21.420889,21.092257,21.211760,10.966044,4082747
1992-03-17,21.211760,21.241634,20.883125,20.942879,10.827041,6157593
1992-03-18,20.883125,21.152008,20.853251,20.913002,10.811601,4489850
1992-03-19,20.524618,20.823376,20.464867,20.524618,10.610808,8045414
1992-03-20,20.524618,20.703873,20.494741,20.584370,10.641701,8210682
1992-03-23,20.554493,20.733747,20.464867,20.464867,10.579918,5225816
1992-03-24,20.494741,20.554493,20.315489,20.375238,10.533585,7671364
1992-03-25,20.345364,20.554493,20.255735,20.345364,10.518136,5503215
1992-03-26,20.405115,20.405115,20.106358,20.106358,10.394577,6652978
1992-03-27,20.076483,20.166109,19.867352,19.897228,10.286463,8966730
1992-03-30,19.927103,20.046606,19.867352,19.927103,10.301906,5650492
1992-03-31,19.927103,20.285612,19.927103,19.956980,10.317352,6777243
1992-04-01,19.956980,19.956980,19.777725,19.807600,10.240126,8236622
1992-04-02,19.897228,19.956980,19.568596,19.658222,10.162901,8672595
1992-04-03,19.628345,19.688099,19.538719,19.538719,10.101116,7227860
1992-04-06,19.598471,19.867352,19.508842,19.867352,10.271016,5946719
1992-04-07,19.927103,20.285612,19.658222,19.688099,10.178346,8060058
1992-04-08,19.747849,20.315489,19.747849,20.285612,10.487247,12636098
1992-04-09,20.405115,20.524618,20.225861,20.345364,10.518136,9521110
1992-04-10,20.464867,20.584370,20.195986,20.554493,10.626255,8589334
1992-04-13,20.584370,20.913002,20.524618,20.913002,10.811601,7164263
1992-04-14,21.391012,21.450766,21.032505,21.092257,10.904263,13876654
1992-04-15,21.211760,21.241634,20.942879,21.152008,10.935157,9270070
1992-04-16,21.152008,21.181883,20.913002,21.181883,10.950603,8632010
1992-04-20,21.152008,21.450766,21.092257,21.391012,11.058717,7501075
1992-04-21,21.420889,21.570269,21.391012,21.510515,11.120497,8858365
1992-04-22,21.480640,21.540392,21.420889,21.540392,11.135942,5543382
1992-04-23,21.510515,21.659895,21.271511,21.331263,11.027824,6173074
1992-04-24,21.301386,21.331263,21.062380,21.062380,10.888823,4155130
1992-04-27,21.002628,21.211760,20.972754,21.062380,10.888823,4187766
1992-04-28,21.062380,21.152008,20.883125,21.152008,10.935157,4639638
1992-04-29,21.241634,21.241634,20.972754,21.062380,10.888823,5307822
1992-04-30,21.152008,21.689772,21.092257,21.689772,11.213166,7037070
1992-05-01,21.809273,22.018402,21.600143,21.659895,11.197726,8679290
1992-05-04,22.108030,22.227533,22.018402,22.108030,11.429399,9795581
1992-05-05,22.108030,22.466539,22.078156,22.436663,11.599297,8555862
1992-05-06,22.466539,22.496414,22.257408,22.317162,11.537517,8489754
1992-05-07,22.167782,22.496414,22.167782,22.406788,11.735930,7931609
1992-05-08,22.496414,22.526291,22.257408,22.257408,11.657695,5960945
1992-05-11,22.347036,22.556166,22.317162,22.436663,11.751577,6894395
1992-05-12,22.406788,22.436663,22.227533,22.347036,11.704634,5368072
1992-05-13,22.347036,22.376911,22.078156,22.078156,11.563810,5808229
1992-05-14,22.018402,22.048279,21.749521,21.928776,11.485566,6148388
1992-05-15,21.839149,22.018402,21.779398,21.898901,11.469918,6703186
1992-05-18,21.898901,21.958652,21.630018,21.689772,11.360385,4894862
1992-05-19,21.719646,22.108030,21.659895,22.108030,11.579453,5142136
1992-05-20,22.078156,22.167782,21.869024,21.898901,11.469918,4838796
1992-05-21,21.839149,21.898901,21.659895,21.869024,11.454276,3907438
1992-05-22,21.869024,22.048279,21.809273,21.928776,11.485566,3512050
1992-05-26,21.809273,21.869024,21.600143,21.630018,11.329079,4054714
1992-05-27,21.600143,21.749521,21.540392,21.719646,11.376025,3796980
1992-05-28,21.719646,21.869024,21.600143,21.779398,11.407328,3401592
1992-05-29,21.839149,21.988527,21.689772,21.689772,11.360385,4329185
1992-06-01,21.630018,21.809273,21.540392,21.659895,11.344734,4902811
1992-06-02,21.659895,21.749521,21.600143,21.659895,11.344734,4295294
1992-06-03,21.659895,21.689772,21.450766,21.450766,11.235198,4724154
1992-06-04,21.420889,21.450766,21.241634,21.271511,11.141316,4376464
1992-06-05,21.181883,21.689772,21.092257,21.600143,11.313442,6456749
1992-06-08,21.600143,21.809273,21.600143,21.749521,11.391678,4060990
1992-06-09,21.749521,21.749521,21.600143,21.659895,11.344734,3682338
1992-06-10,21.630018,21.779398,21.540392,21.540392,11.282145,7506514
1992-06-11,21.630018,22.018402,21.600143,21.988527,11.516860,8223234
1992-06-12,22.108030,22.436663,22.048279,22.227533,11.642043,11684238
1992-06-15,22.108030,22.496414,22.108030,22.496414,11.782874,7835377
1992-06-16,22.466539,22.466539,22.197659,22.257408,11.657695,7137067
1992-06-17,22.197659,22.436663,22.018402,22.137905,11.595108,7711949
1992-06-18,22.317162,22.914675,22.257408,22.586042,11.829820,13354073
1992-06-19,22.705545,22.825048,22.645794,22.705545,11.892411,9834492
1992-06-22,22.645794,22.795172,22.615917,22.765297,11.923715,7778893
1992-06-23,22.825048,23.034178,22.765297,22.914675,12.001944,8717782
1992-06-24,23.034178,23.392687,23.004301,23.332935,12.221023,8874682
1992-06-25,23.332935,23.482313,23.093929,23.213432,12.158427,7681824
1992-06-26,23.123804,23.273184,23.064054,23.243307,12.174071,4378138
1992-06-29,23.392687,23.571941,23.362810,23.571941,12.346197,5417862
1992-06-30,23.571941,23.571941,23.362810,23.392687,12.252316,4472696
1992-07-01,23.392687,23.542065,23.362810,23.482313,12.299253,6388550
1992-07-02,23.482313,23.482313,23.153681,23.153681,12.127130,5319119
1992-07-06,23.213432,23.482313,23.183556,23.452438,12.283607,4806161
1992-07-07,23.452438,23.601816,23.093929,23.123804,12.111481,5663462
1992-07-08,23.123804,23.392687,23.123804,23.392687,12.252316,5243807
1992-07-09,23.362810,23.512190,23.303059,23.303059,12.205365,4771434
1992-07-10,23.362810,23.392687,23.064054,23.332935,12.221023,3832962
1992-07-13,23.422562,23.631693,23.332935,23.392687,12.252316,4992349
1992-07-14,23.392687,23.512190,23.303059,23.392687,12.252316,3853464
1992-07-15,23.422562,23.751196,23.422562,23.721319,12.424444,8715272
1992-07-16,23.661568,23.990202,23.661568,23.960325,12.549629,10714806
1992-07-17,23.183556,23.273184,22.615917,22.705545,11.892411,24842500
1992-07-20,22.287285,22.317162,22.167782,22.197659,11.626392,12159959
1992-07-21,22.257408,22.526291,22.197659,22.406788,11.735930,8326578
1992-07-22,22.347036,22.466539,22.108030,22.108030,11.579453,6427042
1992-07-23,22.167782,22.287285,22.137905,22.167782,11.610745,4475206
1992-07-24,22.137905,22.376911,22.078156,22.167782,11.610745,6432063
1992-07-27,22.167782,22.287285,22.078156,22.078156,11.563810,3653887
1992-07-28,22.137905,22.466539,22.078156,22.406788,11.735930,4832938
1992-07-29,22.615917,22.675669,22.526291,22.556166,11.814168,6640845
1992-07-30,22.556166,22.825048,22.556166,22.795172,11.939354,4666415
1992-07-31,22.675669,22.735420,22.586042,22.645794,11.861118,3436738
1992-08-03,22.586042,22.765297,22.556166,22.675669,11.876766,2777758
1992-08-04,22.645794,22.675669,22.526291,22.526291,11.798524,2656003
1992-08-05,22.137905,22.227533,21.839149,21.898901,11.469918,11054965
1992-08-06,21.510515,21.540392,21.062380,21.092257,11.195265,14358233
1992-08-07,21.122131,21.181883,20.703873,20.823376,11.052555,11726915
1992-08-10,20.853251,21.211760,20.853251,21.152008,11.226980,6709044
1992-08-11,21.122131,21.181883,20.972754,21.032505,11.163552,6171818
1992-08-12,21.062380,21.271511,21.032505,21.122131,11.211123,6035420
1992-08-13,21.181883,21.301386,21.002628,21.062380,11.179413,5622878
1992-08-14,21.122131,21.211760,21.092257,21.122131,11.211123,4178142
1992-08-17,21.241634,21.301386,21.152008,21.181883,11.242842,3053902
1992-08-18,21.181883,21.181883,21.002628,21.032505,11.163552,3465189
1992-08-19,21.092257,21.152008,20.673996,20.703873,10.989128,5613254
1992-08-20,20.703873,20.763622,20.434990,20.524618,10.893980,6051319
1992-08-21,20.644119,20.673996,20.494741,20.554493,10.909832,7720735
1992-08-24,20.464867,20.614244,20.315489,20.345364,10.798837,5963874
1992-08-25,20.405115,20.823376,20.375238,20.823376,11.052555,7959642
1992-08-26,20.793499,20.823376,20.614244,20.644119,10.957408,3385274
1992-08-27,20.733747,20.883125,20.644119,20.883125,11.084269,4921639
1992-08-28,20.883125,20.883125,20.703873,20.853251,11.068411,3295737
1992-08-31,20.913002,20.913002,20.673996,20.703873,10.989128,4137976
1992-09-01,20.703873,20.942879,20.673996,20.942879,11.115981,4035050
1992-09-02,20.913002,20.942879,20.733747,20.913002,11.100130,3339669
1992-09-03,20.972754,20.972754,20.703873,20.703873,10.989128,4930426
1992-09-04,20.614244,20.703873,20.524618,20.554493,10.909832,3295737
1992-09-08,20.524618,20.644119,20.524618,20.584370,10.925698,3189045
1992-09-09,20.614244,20.763622,20.614244,20.763622,11.020841,3581922
1992-09-10,20.793499,20.913002,20.703873,20.913002,11.100130,4588593
1992-09-11,20.853251,21.092257,20.823376,21.032505,11.163552,4299478
1992-09-14,21.181883,21.211760,21.062380,21.122131,11.211123,5584803
1992-09-15,20.793499,20.793499,20.405115,20.434990,10.846404,7651281
1992-09-16,20.076483,20.195986,19.717974,19.867352,10.545119,20153910
1992-09-17,19.897228,20.016729,19.777725,20.016729,10.624402,9998086
1992-09-18,19.927103,20.076483,19.897228,19.956980,10.592690,9692654
1992-09-21,20.046606,20.195986,20.046606,20.166109,10.703692,5256359
1992-09-22,20.166109,20.225861,19.867352,19.897228,10.560980,6310309
1992-09-23,19.927103,20.016729,19.897228,19.986855,10.608549,4654700
1992-09-24,20.016729,20.016729,19.658222,19.717974,10.465835,6682685
1992-09-25,19.717974,19.867352,19.598471,19.658222,10.434116,6883098
1992-09-28,19.598471,19.807600,19.598471,19.777725,10.497551,4800303
1992-09-29,19.658222,19.777725,19.359465,19.359465,10.275543,8952505
1992-09-30,19.210087,19.449093,19.120459,19.299713,10.243831,12580451
1992-10-01,19.359465,19.389339,19.120459,19.150335,10.164542,8942045
1992-10-02,19.180210,19.239962,18.702200,18.761950,9.958398,13758247
1992-10-05,18.672323,18.851578,18.044933,18.851578,10.005973,16115094
1992-10-06,18.911329,19.210087,18.791826,19.060707,10.116968,7558814
1992-10-07,19.090584,19.120459,18.642447,18.732075,9.942545,5247573
1992-10-08,18.851578,19.000956,18.761950,18.971081,10.069398,5053435
1992-10-09,18.971081,19.090584,18.702200,18.761950,9.958398,5666810
1992-10-12,18.791826,18.881453,18.732075,18.761950,9.958398,3681502
1992-10-13,18.821701,19.120459,18.732075,18.821701,9.990115,6196504
1992-10-14,18.732075,18.851578,18.343691,18.642447,9.894970,8157545
1992-10-15,17.507170,17.716299,17.208412,17.417543,9.244819,34848536
1992-10-16,17.417543,17.417543,16.461519,16.909657,8.975243,32022244
1992-10-19,16.760277,16.790154,16.371893,16.371893,8.689814,16325131
1992-10-20,16.551147,16.640774,16.192638,16.342016,8.673951,14036902
1992-10-21,16.401770,16.521273,16.312141,16.371893,8.689814,11576710
1992-10-22,16.431644,16.491396,16.252390,16.371893,8.689814,10180090
1992-10-23,16.371893,16.581022,16.342016,16.521273,8.769098,9360026
1992-10-26,16.371893,16.431644,16.132887,16.132887,8.562951,10567529
1992-10-27,16.043261,16.073135,15.535373,15.714627,8.340953,18981553
1992-10-28,15.714627,16.043261,15.684751,16.043261,8.515386,11909756
1992-10-29,16.103010,16.162764,15.684751,15.774379,8.372666,10756227
1992-10-30,15.774379,16.103010,15.774379,15.983509,8.483667,9600188
1992-11-02,16.013384,16.491396,16.013384,16.461519,8.737385,9715666
1992-11-03,16.371893,16.700525,16.371893,16.521273,8.769098,9937837
1992-11-04,16.491396,16.640774,16.282267,16.312141,8.658098,8701883
1992-11-05,16.043261,16.073135,15.684751,15.744503,8.507642,8937861
1992-11-06,15.625000,15.893881,15.535373,15.834130,8.556067,11055383
1992-11-09,15.834130,16.162764,15.834130,16.132887,8.717505,9273418
1992-11-10,16.162764,16.252390,15.744503,15.744503,8.507642,9150826
1992-11-11,15.684751,15.714627,15.415870,15.535373,8.394633,13159098
1992-11-12,15.565249,15.625000,15.326243,15.326243,8.281635,13108472
1992-11-13,15.505497,15.565249,15.296367,15.505497,8.378489,7745839
1992-11-16,15.475621,15.654876,15.445746,15.505497,8.378489,7385178
1992-11-17,15.505497,15.535373,15.296367,15.356119,8.297775,8454609
1992-11-18,15.326243,15.385994,14.997610,15.087237,8.152482,11326506
1992-11-19,15.057361,15.266491,14.579350,14.639101,7.910328,13838998
1992-11-20,14.668977,14.967734,14.549474,14.878107,8.039477,15544397
1992-11-23,14.907983,15.266491,14.878107,15.117113,8.168628,9289317
1992-11-24,15.236616,15.654876,15.176864,15.505497,8.378489,11912266
1992-11-25,15.625000,15.774379,15.565249,15.625000,8.443068,7483921
1992-11-27,15.744503,15.834130,15.595124,15.774379,8.523784,5144228
1992-11-30,16.222513,16.401770,16.132887,16.312141,8.814366,13551976
1992-12-01,16.342016,16.461519,16.132887,16.192638,8.749790,8743723
1992-12-02,16.192638,16.312141,16.162764,16.222513,8.765932,5576854
1992-12-03,16.222513,16.252390,15.953633,16.073135,8.685221,6051738
1992-12-04,16.103010,16.162764,15.923757,16.013384,8.652933,6051738
1992-12-07,16.073135,16.103010,15.714627,15.744503,8.507642,6980586
1992-12-08,15.654876,15.714627,15.385994,15.625000,8.443068,9260866
1992-12-09,15.296367,15.356119,14.698853,14.967734,8.087909,15079554
1992-12-10,14.728728,14.907983,14.668977,14.758604,7.974904,13342776
1992-12-11,14.758604,15.027486,14.728728,14.907983,8.055622,8145411
1992-12-14,14.907983,15.146989,14.907983,15.027486,8.120196,10634891
1992-12-15,14.310468,14.310468,13.384321,13.414197,7.248445,51017604
1992-12-16,12.816683,13.145315,12.129541,12.398423,6.699561,56154719
1992-12-17,12.458174,12.756931,12.249044,12.667304,6.844858,33578274
1992-12-18,12.697180,12.727055,12.010038,12.278920,6.634990,32038562
1992-12-21,12.249044,12.338671,11.651530,11.681405,6.312122,30896748
1992-12-22,11.950287,12.428298,11.711281,12.368547,6.683420,25588089
1992-12-23,12.338671,12.577677,12.189293,12.249044,6.618846,17515061
1992-12-24,12.278920,12.667304,12.249044,12.607553,6.812573,7478063
1992-12-28,12.637428,12.667304,12.219168,12.368547,6.683420,11592190
1992-12-29,11.980163,12.219168,11.771033,11.890535,6.425126,20926276
1992-12-30,12.039914,12.159417,11.890535,11.980163,6.473557,16661106
1992-12-31,11.980163,12.249044,11.950287,12.039914,6.505841,17499162
1993-01-04,12.368547,12.398423,11.950287,11.980163,6.473557,14879978
1993-01-05,11.950287,11.950287,11.591778,11.681405,6.312122,14576219
1993-01-06,11.681405,11.741157,11.263145,11.472275,6.199111,20248886
1993-01-07,11.472275,11.621654,11.143642,11.233270,6.069968,15412601
1993-01-08,11.173518,11.203394,10.964388,11.113767,6.005394,16517177
1993-01-11,11.173518,11.561902,11.173518,11.412524,6.166828,16211745
1993-01-12,11.472275,11.920411,11.412524,11.651530,6.295975,20359762
1993-01-13,11.711281,11.711281,11.352772,11.412524,6.166828,13423527
1993-01-14,11.561902,11.830784,11.412524,11.651530,6.295975,17935971
1993-01-15,11.532027,11.711281,11.412524,11.532027,6.231406,14113469
1993-01-18,11.681405,11.980163,11.621654,11.830784,6.392837,12449492
1993-01-19,12.010038,12.159417,11.293021,11.561902,6.247546,21084013
1993-01-20,11.532027,11.532027,11.143642,11.203394,6.053823,14051127
1993-01-21,11.233270,11.233270,10.964388,11.083891,5.989247,15225158
1993-01-22,11.113767,11.651530,11.113767,11.621654,6.279832,14311372
1993-01-25,11.651530,11.771033,11.352772,11.681405,6.312122,12780028
1993-01-26,12.637428,12.727055,11.651530,11.711281,6.328260,32653610
1993-01-27,11.741157,11.950287,11.532027,11.860660,6.408983,13839417
1993-01-28,11.950287,12.159417,11.890535,12.010038,6.489701,12952409
1993-01-29,12.189293,12.338671,12.159417,12.308795,6.651132,12474596
1993-02-01,12.428298,12.577677,12.428298,12.577677,6.796427,12717268
1993-02-02,12.488050,12.667304,12.428298,12.458174,6.731853,11026514
1993-02-03,12.547801,12.607553,12.159417,12.219168,6.602702,13378758
1993-02-04,12.189293,12.398423,12.129541,12.278920,6.705820,9924866
1993-02-05,12.368547,12.577677,12.338671,12.428298,6.787397,13164956
1993-02-08,12.488050,12.697180,12.458174,12.637428,6.901609,10805180
1993-02-09,12.667304,13.025813,12.637428,12.756931,6.966874,14981649
1993-02-10,12.816683,12.876434,12.338671,12.488050,6.820034,15072442
1993-02-11,12.398423,12.398423,12.069790,12.219168,6.673188,12943622
1993-02-12,12.219168,12.338671,12.069790,12.129541,6.624240,6729127
1993-02-16,12.069790,12.159417,11.651530,11.950287,6.526347,12486730
1993-02-17,12.010038,12.129541,11.890535,12.069790,6.591609,8401472
1993-02-18,12.189293,12.249044,11.890535,12.069790,6.591609,8715690
1993-02-19,12.099665,12.129541,11.950287,12.069790,6.591609,8009850
1993-02-22,12.069790,12.278920,12.069790,12.249044,6.689504,7891861
1993-02-23,12.308795,12.368547,12.129541,12.219168,6.673188,7066358
1993-02-24,12.219168,12.428298,12.189293,12.398423,6.771079,7788516
1993-02-25,12.368547,12.876434,12.338671,12.846558,7.015820,11054546
